DeviceOn,Algorithm,Transpose,PBRange,Volume,Panorama,Pan<Key,Pan<Rnd,Tone,Spread,GlideOn,GlideTime,Osc-AOn,ACoarse,AFine,AFreq<Vel,AQuantize,AFixOn,AFixFreq,AFixFreqMul,Osc-ALevel,Osc-ARetrig,Osc-APhase,Osc-ALev<Vel,Osc-ALev<Key,Osc-AWave,Osc-AFeedb,Osc-A<Pe,Osc-A<LFO,AeAttack,AeInit,AeDecay,AePeak,AeSustain,AeRelease,AeMode,AeLoop,AeRetrig,AeR<Vel,Osc-BOn,BCoarse,BFine,BFreq<Vel,BQuantize,BFixOn,BFixFreq,BFixFreqMul,Osc-BLevel,Osc-BRetrig,Osc-BPhase,Osc-BLev<Vel,Osc-BLev<Key,Osc-BWave,Osc-BFeedb,Osc-B<Pe,Osc-B<LFO,BeAttack,BeInit,BeDecay,BePeak,BeSustain,BeRelease,BeMode,BeLoop,BeRetrig,BeR<Vel,Osc-COn,CCoarse,CFine,CFreq<Vel,CQuantize,CFixOn,CFixFreq,CFixFreqMul,Osc-CLevel,Osc-CRetrig,Osc-CPhase,Osc-CLev<Vel,Osc-CLev<Key,Osc-CWave,Osc-CFeedb,Osc-C<Pe,Osc-C<LFO,CeAttack,CeInit,CeDecay,CePeak,CeSustain,CeRelease,CeMode,CeLoop,CeRetrig,CeR<Vel,Osc-DOn,DCoarse,DFine,DFreq<Vel,DQuantize,DFixOn,DFixFreq,DFixFreqMul,Osc-DLevel,Osc-DRetrig,Osc-DPhase,Osc-DLev<Vel,Osc-DLev<Key,Osc-DWave,Osc-DFeedb,Osc-D<Pe,Osc-D<LFO,DeAttack,DeInit,DeDecay,DePeak,DeSustain,DeRelease,DeMode,DeLoop,DeRetrig,DeR<Vel,Time,Time<Key,PeOn,PeAttack,PeInit,PeASlope,PeDecay,PePeak,PeDSlope,PeSustain,PeRelease,PeEnd,PeRSlope,PeMode,PeLoop,PeRetrig,PeR<Vel,PeAmount,PeAmtA,PeDstB,PeAmtB,LFOOn,LFOType,LFORange,LFORate,LFOSync,LFOR<K,LFORetrigger,LFOAmt,LFOAmtA,LFODstB,LFOAmtB,LFO<Vel,LFO<Pe,LeAttack,LeInit,LeDecay,LePeak,LeSustain,LeRelease,LeEnd,LeMode,LeLoop,LeRetrig,LeR<Vel,FilterOn,FilterType,FilterCircuit-LP/HP,FilterCircuit-BP/NO/Morph,FilterSlope,FilterFreq,FilterRes,FilterMorph,FilterDrive,Filt<Vel,Filt<Key,FeAmount,Filt<LFO,FeAttack,FeInit,FeASlope,FeDecay,FePeak,FeDSlope,FeSustain,FeRelease,FeEnd,FeRSlope,FeMode,FeLoop,FeRetrig,FeR<Vel,ShaperType,ShaperMix,ShaperDrive
1.0,0.8,0.2292,0.0833,0.2857,0.5,0.0,0.0,0.5873,0.0,0.0,0.5398,1.0,0.2708,0.163,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.84,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4688,0.6875,0.5,0.2891,0.2143,0.5,1.0,0.0,0.065,0.5,1.0,0.0,0.546,0.8,0.5556,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.2422,0.0,0.4531,1.0,0.5156,0.7734,0.5,0.5398,0.4286,0.455,1.0,0.625,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.3594,0.0,0.2812,1.0,0.3438,0.3556,0.5,0.5398,0.6429,0.5,1.0,0.6667,0.109,0.5,1.0,0.0,0.4346,0.0,1.0,1.0,0.0,0.5,0.93,1.0,0.0,0.0,1.0,0.4091,0.0,0.5062,1.0,0.6797,1.0,0.5,0.5398,0.7143,0.0,0.505,0.5,1.0,0.0,0.4896,0.5,1.0,1.0,1.0,0.5312,1.0,0.5,1.0,0.5,0.5398,0.5714,0.5,0.3968,1.0,0.0,1.0,1.0,0.0,0.5,0.794,0.0714,0.0,0.0,0.892,1.0,0.3913,1.0,0.5,1.0,0.1328,0.0,0.6797,1.0,0.5703,0.3556,0.0,0.25,0.7812,0.5714,0.5,1.0,1.0,0.0,0.0,1.0,0.8492,0.0,0.0,0.0,0.61,0.5,0.955,0.0,0.0,0.0,0.5,0.4375,1.0,1.0,0.0,0.6641,0.0,1.0,0.0,0.5398,0.2143,0.37,0.25,1.0,0.0
1.0,0.6,0.5,0.5,0.4286,0.5,0.0,0.0,0.5635,0.89,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.4354,0.2,0.8492,1.0,0.46,0.5,0.5,1.0,0.0,0.0,1.0,0.1818,0.0,0.7381,0.3438,1.0,0.75,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.5635,0.0,0.0,0.5,0.5,1.0,0.3,0.0,1.0,0.0,0.0,0.3973,1.0,1.0,1.0,0.0,0.5398,0.2143,0.5,1.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.7222,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.9659,0.4844,0.9091,1.0,0.5312,0.9432,0.25,0.8438,0.2143,0.5,1.0,0.0417,0.668,0.5,1.0,0.0,0.634,0.8,0.4524,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.8295,0.75,0.7727,1.0,0.75,0.7727,0.25,0.9453,0.2143,0.5,0.5,0.53,1.0,0.8409,1.0,0.5122,0.7734,0.3021,0.6585,1.0,1.0,0.1771,1.0,0.25,0.9453,0.2143,0.5,0.5,1.0,0.9565,1.0,1.0,0.3333,0.0,0.5821,0.2143,0.0234,0.0,0.5,1.0,0.4783,1.0,0.5,0.0,0.0,0.0,0.579,1.0,1.0,1.0,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.2969,0.6195,0.75,0.0,0.5,0.5,1.0,1.0,0.9432,0.0,0.3438,0.8409,1.0,1.0,0.0,0.7955,0.0,1.0,0.25,0.9453,0.2143,0.5,0.75,1.0,0.7891
1.0,0.4,0.375,0.2083,0.55,0.5,0.0,0.0,1.0,1.0,0.0,0.33,1.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.8182,0.0,1.0,0.0,0.6953,0.0,0.0,1.0,1.0,0.5625,0.0,0.5398,0.2143,0.5,1.0,0.4792,0.295,0.5,0.0,0.0,0.0,0.4,0.1587,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.6484,0.9141,1.0,0.5,0.6172,0.0,0.5398,0.2143,0.5,1.0,0.0833,0.403,0.5,1.0,0.0,1.0,0.0,0.0159,1.0,0.0,0.5,0.5,0.6818,0.0,0.0,0.0,0.0,0.0,0.5156,0.0,1.0,0.6797,0.75,0.5398,0.2857,0.5,1.0,0.8333,0.323,0.5,1.0,0.0,1.0,0.8,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.1406,0.6562,1.0,1.0,0.6328,0.0,0.5398,1.0,0.5,0.94,0.5,1.0,0.0234,0.5,0.5,0.0625,0.4375,1.0,0.0,0.0,0.5,0.0,0.25,0.3984,0.1429,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.934,1.0,0.0,1.0,0.375,1.0,0.6016,0.0,0.625,1.0,1.0,0.8828,0.0,0.5,0.9062,0.3571,0.5,1.0,1.0,0.0,0.0,1.0,0.8672,0.6609,0.75,0.0,0.5,0.5,0.01,1.0,0.6875,1.0,0.5,0.5312,1.0,1.0,0.0,0.6953,0.0,1.0,0.25,1.0,0.2143,0.5,0.75,1.0,1.0
1.0,0.8,0.625,0.0833,0.5476,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.3622,1.0,1.0,1.0,0.0,0.5,0.5,0.4545,0.4,0.0,0.0,0.0,0.0,0.7532,1.0,1.0,0.0469,0.0,0.5398,0.0,0.5,1.0,0.0417,0.0,0.5,0.0,0.0,0.6378,1.0,0.6929,1.0,0.0,0.5,0.5,0.4545,0.0,0.0,0.0,0.0,0.0,0.5064,1.0,0.9922,0.1172,0.0,0.0,0.2143,0.5,0.0,0.0208,0.0,0.5,0.0,0.0,0.7638,0.4,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.2031,0.3571,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.8504,0.8,0.0,1.0,0.0,0.5,0.5,0.4545,0.0,0.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.59,0.495,0.0,0.0,0.625,0.5,0.273,1.0,1.0,0.4896,1.0,0.5,1.0,0.25,1.0,0.2143,0.615,0.5547,1.0,0.0,1.0,1.0,0.1667,0.0,0.748,0.2143,0.0,1.0,0.3254,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.4353,0.0,0.0,0.85,0.465,0.965,1.0,0.0,0.1,0.5,0.6562,1.0,1.0,0.0859,0.6172,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.625,0.0833,0.625,0.5,0.0,0.09,0.4453,0.0,1.0,0.522,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.29,0.5,0.5,1.0,0.0,1.0,0.0,0.1797,0.0,0.7891,1.0,1.0,0.4219,0.0,0.5398,0.2143,0.5,1.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,0.1328,1.0,0.0,0.5,0.5,0.4545,0.0,1.0,0.0,0.0,0.0,0.4205,1.0,1.0,0.4219,0.0,0.5398,0.2143,0.5,1.0,0.1458,0.305,0.5,1.0,0.0,0.4346,0.8,0.9841,1.0,0.01,0.5,0.5,1.0,0.15,1.0,1.0,0.0,0.0,0.6364,1.0,0.0,0.0469,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.246,1.0,0.0,0.5,0.5,0.7727,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3438,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.625,0.5,0.6591,0.625,1.0,0.7917,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7578,0.2143,0.0,1.0,0.4531,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.0079,0.1587,0.0,0.2578,0.5,0.5,0.885,0.0,0.0,0.0,0.5,0.7422,1.0,1.0,0.5469,0.4141,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.6328
1.0,0.7,0.5,0.2083,0.7,0.5,0.0,0.0,0.6406,0.32,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.3977,0.0,0.8864,1.0,0.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0,0.003,0.5,1.0,0.0,0.4346,0.8,0.4762,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.3636,0.0,1.0,1.0,1.0,0.0,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.6429,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.7273,0.0,0.9432,0.9828,1.0,0.0,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.425,0.5,0.0,0.1591,0.625,0.5,0.5814,0.5104,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5952,1.0,0.0,1.0,1.0,0.0,0.0,0.7344,0.2143,0.0,1.0,0.1787,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,0.0,0.25,0.0,0.0,0.8175,0.6727,0.25,0.0,0.5,0.75,0.53,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5398,0.2143,0.5,0.25,0.46,0.6719
1.0,0.8,0.625,0.0833,0.4683,0.5,0.0,0.0,0.7,0.88,1.0,0.1016,1.0,0.0208,0.0,0.5,1.0,0.0,0.2031,0.8,0.7778,1.0,0.0,0.685,0.26,0.3636,0.0,1.0,1.0,0.2109,0.0,0.5518,1.0,0.9,0.375,0.0,0.5398,0.2143,0.5,1.0,0.0417,0.0,0.5,1.0,0.0,0.2031,0.8,0.7381,1.0,0.0,0.725,0.5,0.3636,0.0,1.0,1.0,0.0,0.0,0.4451,1.0,0.88,0.375,0.0,0.5398,0.2143,0.5,1.0,0.0,0.003,0.5,1.0,0.0,0.2031,0.8,1.0,1.0,0.0,0.685,0.275,0.2727,0.0,1.0,1.0,0.1644,0.0,0.4237,0.9322,0.88,0.4,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.2031,0.8,0.5276,1.0,0.0,0.695,0.5,0.0,0.0,1.0,1.0,0.125,0.0,0.5945,1.0,0.12,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.1,0.625,0.5,0.317,0.4896,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0787,0.2143,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.2362,0.2922,0.0,0.0,0.8,0.5,0.635,0.0,0.0,0.1,0.5,0.5518,1.0,1.0,0.54,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,1.0,0.625,0.0833,0.4766,0.5,0.0,0.0,1.0,1.0,1.0,0.51,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.4545,0.01,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0,0.005,0.5,0.0,0.0,0.4346,0.8,1.0,1.0,0.17,0.5,0.5,0.3182,0.2,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.006,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.4091,0.02,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.008,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.1364,0.19,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5039,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.3492,0.2188,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,0.0,1.0
1.0,0.0,0.5,0.2083,0.4286,0.5,0.0,0.0,0.6905,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.9286,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.375,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.8175,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.6932,1.0,0.3793,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.5317,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5039,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,0.0,0.25,0.0,0.0,0.7695,0.4258,0.0,0.75,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.3,0.625,0.2083,0.373,0.5,0.0,0.0,0.6984,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.7273,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.7422,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.7727,1.0,0.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.7749,1.0,0.0,0.5,0.5,0.0455,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.618,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.64,0.5,0.5,0.0,0.0,0.1,0.5,0.5814,1.0,1.0,0.5,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.5,0.2083,0.4841,0.5,0.0,0.0,0.7,0.0,0.0,0.6954,1.0,0.0625,0.0,0.5,1.0,0.0,0.2031,0.8,1.0,1.0,0.0,0.5,0.5,0.8182,0.0,1.0,0.0,0.0,0.0,0.6705,1.0,0.9375,0.5227,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.2031,0.8,0.7638,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6932,1.0,0.0,0.5,0.0,0.5398,0.2143,0.27,1.0,0.3333,0.0,0.5,1.0,0.0,0.432,0.8,0.7063,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.7273,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.2031,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.6667,0.2143,0.0,1.0,0.0635,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.252,0.0509,0.0,0.0,1.0,0.5,0.72,0.0,0.0,0.1,0.5,0.5814,1.0,1.0,0.5,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.3,0.5,0.0833,0.6905,0.5,0.0,0.0,0.75,0.06,1.0,0.456,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3047,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5039,1.0,1.0,0.0,0.4,0.4067,1.0,0.0,0.5,0.5,0.8182,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,1.0,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.4,0.315,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,1.0,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.811,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.848,1.0,0.0,0.9726,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7188,0.2143,0.0,1.0,0.1349,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,1.0,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.0476,0.2161,0.0,0.0,0.97,0.5,0.8,0.0,0.0,0.0,0.5,0.6094,1.0,1.0,0.0,0.4658,0.0,1.0,0.0,0.5398,0.2143,0.4,0.75,1.0,0.0
1.0,1.0,0.625,0.0833,0.4762,0.5,0.0,0.0,1.0,1.0,1.0,0.512,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.6825,1.0,0.0,0.785,0.5,0.4091,0.33,1.0,0.0,0.3228,0.0,0.5814,1.0,1.0,0.8275,0.0,0.5398,0.2143,0.5,1.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,0.4444,1.0,0.0,0.8,0.5,1.0,0.4,1.0,0.0,0.3228,0.0,0.5814,1.0,1.0,0.8275,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.8,0.5,0.0,0.0,1.0,0.0,0.3228,0.0,0.5814,1.0,1.0,0.8275,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7578,0.2143,0.0,1.0,1.0,1.0,0.3043,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.4603,0.5738,0.0,0.0,0.925,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5547
1.0,0.6,0.5,0.0833,0.5,0.5,0.0,0.0,0.7222,0.0,1.0,0.3556,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.4,0.85,0.5,0.8636,0.0,1.0,1.0,0.1968,0.0,0.5,1.0,0.9062,0.4834,0.0,0.5398,0.2143,0.5,1.0,0.0625,0.005,0.5,1.0,0.0,0.4346,0.8,0.4603,1.0,0.8,0.5,0.5,1.0,0.0,1.0,1.0,0.1591,1.0,0.6328,0.5781,0.25,0.4834,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.005,0.5,1.0,0.0,0.4346,0.8,0.7427,1.0,0.54,0.85,0.5,0.8636,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.4834,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.4271,0.5,0.5909,0.4479,1.0,0.4896,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5397,1.0,0.0,1.0,1.0,0.3333,0.0,0.5039,0.2143,0.0,0.0,0.06,1.0,0.0,1.0,0.5,1.0,0.0341,0.0,0.6136,0.8594,0.4297,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,1.0,0.4048,0.0,0.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0,0.5,0.6364,1.0,0.7656,0.3125,0.4659,1.0,0.6098,0.0,0.5398,0.2143,0.5,0.25,0.0,1.0
1.0,0.6,0.5,0.0833,0.6111,0.5,0.0,0.0,0.0714,0.09,1.0,0.3556,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.4,0.85,0.5,0.8636,0.0,1.0,1.0,0.1968,0.0,0.5,1.0,0.9062,0.4834,0.0,0.5398,0.2143,0.5,1.0,0.0625,0.005,0.5,1.0,0.0,0.4346,0.8,0.6746,1.0,0.8,0.5,0.5,1.0,0.0,1.0,1.0,0.1591,1.0,0.6328,0.5781,0.25,0.4834,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.005,0.5,1.0,0.0,0.4346,0.8,0.6602,1.0,0.54,0.85,0.5,0.8636,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.4834,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.4271,0.5,0.5909,0.4479,1.0,0.4896,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5397,1.0,0.0,1.0,1.0,0.3333,0.0,0.5039,0.2143,0.0,0.0,0.06,1.0,0.0,1.0,0.5,1.0,0.0341,0.0,0.6136,0.8594,0.4297,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,1.0,0.1587,0.2143,0.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0,0.5,0.6364,1.0,0.7656,0.3125,0.4659,1.0,0.6098,0.0,0.5398,0.2143,0.5,0.25,0.0,0.5
