DeviceOn, Algorithm, Transpose, PBRange, Volume, Panorama, Pan<Key, Pan<Rnd, Tone, Spread, GlideOn, GlideTime, Osc-AOn, ACoarse, AFine, AFreq<Vel, AQuantize, AFixOn, AFixFreq, AFixFreqMul, Osc-ALevel, Osc-ARetrig, Osc-APhase, Osc-ALev<Vel, Osc-ALev<Key, Osc-AWave, Osc-AFeedb, Osc-A<Pe, Osc-A<LFO, AeAttack, AeInit, AeDecay, AePeak, AeSustain, AeRelease, AeMode, AeLoop, AeRetrig, AeR<Vel, Osc-BOn, BCoarse, BFine, BFreq<Vel, BQuantize, BFixOn, BFixFreq, BFixFreqMul, Osc-BLevel, Osc-BRetrig, Osc-BPhase, Osc-BLev<Vel, Osc-BLev<Key, Osc-BWave, Osc-BFeedb, Osc-B<Pe, Osc-B<LFO, BeAttack, BeInit, BeDecay, BePeak, BeSustain, BeRelease, BeMode, BeLoop, BeRetrig, BeR<Vel, Osc-COn, CCoarse, CFine, CFreq<Vel, CQuantize, CFixOn, CFixFreq, CFixFreqMul, Osc-CLevel, Osc-CRetrig, Osc-CPhase, Osc-CLev<Vel, Osc-CLev<Key, Osc-CWave, Osc-CFeedb, Osc-C<Pe, Osc-C<LFO, CeAttack, CeInit, CeDecay, CePeak, CeSustain, CeRelease, CeMode, CeLoop, CeRetrig, CeR<Vel, Osc-DOn, DCoarse, DFine, DFreq<Vel, DQuantize, DFixOn, DFixFreq, DFixFreqMul, Osc-DLevel, Osc-DRetrig, Osc-DPhase, Osc-DLev<Vel, Osc-DLev<Key, Osc-DWave, Osc-DFeedb, Osc-D<Pe, Osc-D<LFO, DeAttack, DeInit, DeDecay, DePeak, DeSustain, DeRelease, DeMode, DeLoop, DeRetrig, DeR<Vel, Time, Time<Key, PeOn, PeAttack, PeInit, PeASlope, PeDecay, PePeak, PeDSlope, PeSustain, PeRelease, PeEnd, PeRSlope, PeMode, PeLoop, PeRetrig, PeR<Vel, PeAmount, PeAmtA, PeDstB, PeAmtB, LFOOn, LFOType, LFORange, LFORate, LFOSync, LFOR<K, LFORetrigger, LFOAmt, LFOAmtA, LFODstB, LFOAmtB, LFO<Vel, LFO<Pe, LeAttack, LeInit, LeDecay, LePeak, LeSustain, LeRelease, LeEnd, LeMode, LeLoop, LeRetrig, LeR<Vel, FilterOn, FilterType, FilterCircuit-LP/HP, FilterCircuit-BP/NO/Morph, FilterSlope, FilterFreq, FilterRes, FilterMorph, FilterDrive, Filt<Vel, Filt<Key, FeAmount, Filt<LFO, FeAttack, FeInit, FeASlope, FeDecay, FePeak, FeDSlope, FeSustain, FeRelease, FeEnd, FeRSlope, FeMode, FeLoop, FeRetrig, FeR<Vel, ShaperType, ShaperMix, ShaperDrive,
1.0000, 10.0000, -12.0000, 2.0000, 0.4841, 0.0000, 0.0000, 0.0000, 0.0000, 46.0000, 0.0000, 0.6954, 1.0000, 2.0000, 5.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.7500, 1.0000, 0.0000, 60.0000, 0.0000, 3.0000, 16.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 1.0000, 0.9688, 0.4400, 0.7750, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 6.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.7711, 1.0000, 0.0000, 80.0000, 0.0000, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.6932, 0.9200, 0.5781, 0.7344, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 2.0000, 990.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.7555, 1.0000, 0.0000, -34.0000, 0.0000, 3.0000, 8.0000, 0.0000, 1.0000, 0.7614, 1.0294698427060212e-07, 0.8068, 0.9531, 0.2500, 0.5750, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 502.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.5781, 1.0000, 0.0000, 0.0000, 0.0000, 3.0000, 0.0000, 1.0000, 1.0000, 0.7273, 1.0294698427060212e-07, 1.0000, 1.0000, 0.6800, 0.7000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0250, 12.0000, 0.0000, 0.5814, 0.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.2381, 100.0000, 0.0000, 100.0000, 1.0000, 5.0000, 0.0000, 95.5040, 3.0000, 0.6719, 1.0000, 0.1032, 100.0000, 0.0000, 100.0000, 0.4219, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.6825, 0.3123, 0.0000, 0.0000, 0.0000, 70.0000, 46.0000, 0.0000, 0.1500, 0.1000, 0.0000, 0.6585, 0.7600, 1.0000, 0.5400, 0.6500, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 0.0000, -12.0000, 5.0000, 0.3906, 0.0000, 0.0000, 0.0000, 0.7000, 0.0000, 0.0000, 0.5940, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 40.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.7266, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.6641, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 6.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 19.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 15.0000, 988.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4286, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.3523, 0.5690, 0.5814, 0.8448, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 7.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.6220, 4.0000, 0.3175, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 1.0000, 0.2931, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 21.0000, 0.0000, 1.0000, 0.6591, 12.0000, -1.0000, 1.0000, -36.0000, 1.0000, 48.0000, 0.6406, -48.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 100.0000, 2.0000, 100.0000, 1.0000, 0.0000, 0.0000, 17.5260, 3.0000, 0.0000, 1.0000, 0.0340, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.3977, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.6348, 0.3627, 0.0000, 0.0000, 26.0000, 80.0000, 7.0000, 0.0000, 0.6875, 0.6379, -0.6000, 0.9609, 0.9828, 0.5319, 0.1724, 0.8977, 0.4655, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 7.0000, 0.0000, 5.0000, 0.5500, 0.0000, 0.0000, 0.0000, 0.3968, 70.0000, 0.0000, 0.6954, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.8099, 1.0294698427060212e-07, 0.6492, 1.0000, 0.8644, 0.6841, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4016, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.8493, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 8.0000, 5.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.3997, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.8099, 1.0294698427060212e-07, 0.6492, 1.0000, 0.8644, 0.6841, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 13.0000, 260.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.8493, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 6.0000, 2.0000, 0.0000, 9.0000, 0.0000, 1.0000, 0.6508, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.5814, 1.0000, 1.0000, 0.5000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 7.0000, 0.0000, 5.0000, 0.3254, 0.0000, 0.0000, 32.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1000.0000, -1.5625, 1.0000, 0.0000, 0.4346, 4.0000, 0.9375, 1.0000, 0.0000, 51.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.6818, 1.0294698427060212e-07, 0.5859, 0.8594, 1.0000, 0.7396, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6484, 0.9141, 1.0000, 0.5000, 0.7422, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 310.0000, 23.4375, 1.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 51.0000, 0.0000, 9.0000, 0.0000, 0.0000, 0.0000, 0.7727, 1.0294698427060212e-07, 0.6705, 1.0000, 0.0156, 0.7396, 1.0000, 0.0000, 14.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0000, 4.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0000, 0.1406, 0.6562, 1.0000, 1.0000, 0.8281, 0.0000, 0.5398, 14.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 48.0000, 1.0000, 9.0000, 0.7812, 0.0000, 1.0000, 1.0000, 0.9844, 2.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 3.0000, 1.0000, 101.3460, 13.0000, 0.0000, 1.0000, 0.3660, 100.0000, 0.0000, 100.0000, -0.2500, 1.0000, 0.0000, 1.0294698427060212e-07, 1.0000, 1.0000, 1.0000, 0.8828, 1.0294698427060212e-07, 2.0000, 0.9062, 5.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.4451, 0.0000, 0.0000, 0.0000, 0.0000, -80.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.8870, 1.0000, 1.0000, 0.0000, 0.7841, 0.8672, 0.4286, 0.0000, 0.1484, 3.0000, 0.0000, 0.0000, 0.0000, 2.8125,
1.0000, 2.0000, -12.0000, 5.0000, 0.2969, 0.0000, 0.0000, 0.0000, 0.7000, 0.0000, 0.0000, 0.6954, 1.0000, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.2980, 4.0000, 1.0000, 1.0000, 0.0000, 75.0000, 0.0000, 19.0000, 0.0000, 1.0000, 1.0000, 0.5091, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.8047, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 5.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.3228, 1.0000, 0.0000, 75.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.7546, 1.0294698427060212e-07, 0.5814, 0.9492, 1.0000, 0.8047, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 3.0000, 701.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.3034, 1.0000, 0.0000, 75.0000, 0.0000, 7.0000, 0.0000, 1.0000, 1.0000, 0.5091, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 75.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 0.7480, 0.8047, 0.0000, 0.5398, 3.0000, 0.0000, 50.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 96.7740, 3.0000, 0.0000, 1.0000, 0.0660, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.6063, 0.6450, 0.0000, 0.0000, 0.0000, 0.0000, 76.0000, 1.0000, 0.5342, 1.0000, 0.0000, 0.4153, 0.5254, 1.0000, 0.6949, 0.8047, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 6.0000, 12.0000, 0.0000, 0.5952, 0.0000, 19.0000, 27.0000, 0.0236, 2.0000, 0.0000, 0.6954, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0094, 2.0000, 0.8344, 1.0000, 0.0000, 10.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.2159, 1.0294698427060212e-07, 1.0000, 0.9531, 0.5000, 0.6137, 2.0000, 0.7109, 4.0000, 0.0000, 1.0000, 6.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.1016, 0.0000, 1.0000, 1.0000, 0.0000, 10.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.4432, 1.0294698427060212e-07, 0.3636, 0.6719, 1.0294698427060212e-07, 0.6477, 2.0000, 0.5398, 6.0000, 0.0000, 1.0000, 6.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0094, 2.0000, 0.8359, 1.0000, 0.0000, 75.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.2500, 1.0294698427060212e-07, 0.6364, 0.6250, 0.0156, 0.6137, 2.0000, 0.5398, 14.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 10.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.4432, 1.0294698427060212e-07, 0.5000, 0.9844, 0.2344, 0.6023, 2.0000, 0.7578, 7.0000, 0.0000, 82.0000, 0.0000, 0.0000, 0.4653, 12.0000, 0.0000, 0.7717, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 1.0000, 0.0000, 0.0000, 3.0000, 0.0000, 1.0000, 0.0000, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 1.0000, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0794, 0.0000, 0.0000, 60.0000, 0.0000, 82.0000, 0.0000, 0.2614, 0.0000, 0.0000, 0.3750, 0.9375, 1.0000, 0.0000, 0.7045, 0.0000, 1.0000, 2.0000, 0.5398, 4.0000, 45.0000, 0.0000, 100.0000, 0.0000,
1.0000, 10.0000, 0.0000, 5.0000, 0.4365, 0.0000, 0.0000, 0.0000, 0.2937, 75.0000, 0.0000, 0.5398, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.9683, 1.0000, 0.0000, 20.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.7289, 1.0294698427060212e-07, 0.7830, 1.0000, 1.0294698427060212e-07, 0.7195, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 998.0000, 0.0000, 1.0000, 0.0000, 0.3200, 4.0000, 0.8413, 1.0000, 10.0000, 20.0000, 0.0000, 9.0000, 0.0000, 1.0000, 1.0000, 0.7289, 1.0294698427060212e-07, 0.7830, 1.0000, 1.0294698427060212e-07, 0.7193, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 13.0000, 0.0000, 1.0000, 0.0000, 0.4346, 1.0000, 0.8175, 1.0000, 0.0000, 20.0000, 0.0000, 22.0000, 0.0000, 1.0000, 0.0000, 0.7289, 1.0294698427060212e-07, 0.7830, 1.0000, 1.0294698427060212e-07, 0.7193, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 115.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4365, 1.0000, 0.0000, 20.0000, 0.0000, 10.0000, 0.0000, 1.0000, 0.0000, 0.7289, 1.0294698427060212e-07, 0.7830, 1.0000, 1.0294698427060212e-07, 0.7193, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 5.0000, 0.0000, 42.4180, 3.0000, 0.0000, 1.0000, 0.0280, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.4444, 0.1658, 0.0000, 0.0000, 8.0000, 100.0000, 92.0000, 1.0000, 0.7802, 0.0000, -0.6250, 0.6023, 0.6406, 1.0000, 1.0000, 0.6172, 0.0000, 0.4375, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 5.4375,
1.0000, 3.0000, -12.0000, 12.0000, 0.3095, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.6954, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 2.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.7076, 0.4746, 1.0000, 0.8082, 0.0000, 0.7109, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.1094, 2.0000, 0.5669, 1.0000, 30.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.7427, 0.6102, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.1094, 2.0000, 0.5669, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.8129, 0.7797, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8661, 1.0000, 0.0000, 53.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.9649, 0.4746, 1.0000, 1.0000, 0.0000, 0.7578, 6.0000, 0.0000, 0.0000, 7.0000, 1.0000, 0.0000, -10.0000, 0.0000, 0.5665, 10.0000, 1.0000, 0.0000, 0.6712, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.1094, 100.0000, 0.0000, 100.0000, 1.0000, 2.0000, 0.0000, 85.2812, 3.0000, 0.0000, 1.0000, 0.0400, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 1.0000, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 7.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.3542, 0.4048, 0.0000, 0.0000, 0.0000, 0.0000, 70.0000, 0.0000, 0.7808, 0.5763, 0.0000, 0.8480, 1.0000, 1.0000, 0.4237, 0.8438, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 10.0000, 0.0000, 12.0000, 0.4841, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.6180, 1.0000, 1.0000, 15.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.8523, 1.0000, 0.9659, 0.4531, 1.0000, 0.8636, 0.0000, 0.5398, 9.0000, 0.0000, 1.0000, 1.0000, 5.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.8068, 0.4219, 0.7727, 1.0000, 0.8438, 1.0000, 0.0000, 0.5398, 9.0000, 0.0000, 1.0000, 0.0000, 1000.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.8523, 1.0000, 0.9659, 0.4531, 1.0000, 0.8636, 0.0000, 0.5398, 9.0000, 0.0000, 1.0000, 0.0000, 983.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.8068, 0.4219, 0.7727, 1.0000, 0.8438, 1.0000, 0.0000, 0.5398, 9.0000, 0.0000, 0.0000, -1.0000, 1.0000, 0.7394, -48.0000, 0.6774, 0.7953, 1.0000, -0.4545, 48.0000, 0.7841, -48.0000, 0.8125, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 100.0000, 20.0000, 100.0000, 1.0000, 2.0000, 0.0000, 82.5500, 3.0000, 0.0391, 0.0000, 0.1380, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5790, 1.0000, 1.0000, 1.0000, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.4291, 0.3766, 0.0000, 0.0000, 43.0000, 15.0000, 49.0000, 0.0000, 0.9659, 0.0000, 0.5312, 0.9318, 1.0000, 1.0000, 0.3438, 0.9432, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 8.0000, 0.0000, 5.0000, 0.2063, 0.0000, 0.0000, 0.0000, 1.0000, 100.0000, 0.0000, 0.6954, 1.0000, 0.0000, 992.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 1.0000, 1.0000, 0.0000, 64.0000, 0.0000, 6.0000, 0.0000, 1.0000, 1.0000, 0.3750, 1.0294698427060212e-07, 0.5814, 0.7800, 1.0000, 0.7250, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.9685, 1.0000, 0.0000, 67.0000, 0.0000, 6.0000, 0.0000, 1.0000, 1.0000, 0.3500, 1.0294698427060212e-07, 0.5814, 0.8000, 1.0000, 0.7250, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 8.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.9764, 1.0000, 0.0000, 70.0000, 0.0000, 6.0000, 0.0000, 0.0000, 1.0000, 0.3750, 1.0294698427060212e-07, 0.5814, 0.7800, 1.0000, 0.7250, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 6.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.4567, 1.0000, 0.0000, 53.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.6250, 1.0294698427060212e-07, 0.9146, 0.5000, 0.8000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.3250, 12.0000, 0.0000, 0.5814, -13.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0625, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 82.8040, 3.0000, 0.0000, 1.0000, 0.0900, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.3542, 0.4048, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.9500, 0.1000, 0.0000, 1.0000, 0.6800, 1.0000, 0.3200, 1.0000, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
